user_name,date,rating,review_text
Nelly Wang,2016年5月1日,5,介面使用起來很順手，若是能增加搜尋引擊的進階功能（搜尋自己手上的材料在哪些食譜中會用到）就更方便了。
YungPin Lai,2016年2月25日,3,我按選擇收藏清單按鈕時網路剛好斷線，按下確定後畫面就被請稍等卡死了
陳蕾蕾,2016年4月18日,5,"以前都是用網路搜尋後列印下來,但有時攜帶很多紙張也不方便,還好有愛料理的app出現,看到好多好多料理都想做來吃啊!!!      謝謝發明愛料理app的工程師,你好棒!!"
Sax Ruby,2016年4月7日,5,很棒很實用的軟體，讓我完全沒煮過東西的人馬上就上手，而且程式很貼心，在使用的過程中不會鎖屏，所以不用擔心煮到一半還要去解鎖手機畫面，太棒了你們！！
蔡榭容,2016年5月3日,5,非常方便好用，大大開拓了視野及想法，尤其食材採買及作品上傳，設計的非常方便好用，只是送出後不能微幅修改，需整篇重傳方面可以再改變一些？或是彈出畫面提醒也是不錯的。
黃芊莉,2016年1月29日,5,對於不會煮的我真是個好幫手！就像真人教學好貼心ㄛ！
陳!吧d佳玲,2016年3月21日,5,"想變化菜色時會喜歡來逛逛找點子,提供各種不同的烹調方式,而且可以針對重點食材搜尋,真的很棒很實用！"
RT Kim,2016年2月24日,5,簡單明瞭的操作介面，人性化的使用、與貼心的購買清單讓你看到食譜也能帶出去作採買的check list！
Heather Chung,2016年2月21日,5,材料，做法都清楚明瞭
徐康馨,2016年2月10日,5,我的最愛分類食譜更好管理，可迅速找到想要的收藏，感謝大家分享，讓料理變成美好易上手的事^^
Mini Mini,2016年5月9日,5,很方便 帶手機出門買菜 備料 做菜 還可以加我的最愛 讚！
Liu Lesley,2016年3月30日,5,超好用 每天都來試試不同的食譜而且可以依材料或鍋具選擇最適合最方便的方式做料理
Bear Petty,2016年1月17日,5,除了提供平台讓料理愛好者能分享食譜，也使想找食譜的人免去必須買厚厚一大本書的困擾。相較其他程式，這是我目前用過最好用的，收藏食譜的功能也很棒 ，大家一起來做料理吧 ！
陳姿后,2016年3月22日,5,想煮東西的時候只要上愛料理收尋幾乎都找的到做法！很實用的程式
廖育珮,2016年6月12日,5,食譜可收藏至自訂分類；每道料理內的食材可勾選至採買清單，用同筆帳號登入APP，出門帶手機看採買清單，回家用ipad邊看邊煮，新手下廚也不怕了！💖
賴謙諾,2016年1月20日,5,讓廚房新手學習到很多 超讚
吳泗鴻,2016年2月21日,5,裡面有非常多不同的料理有小吃，點心，主食，麵點…等，但想請問要怎麼用才能上傳文章呢？我也想分享自己所做的料理
郭建宏,2016年3月5日,5,好多菜可以學！ 而且還可以用食材來延伸搜尋食譜，真的好方便！
HSU bell 菀婷,2016年1月27日,5,想要學做菜，這個真的輕鬆一次就上手!
wanhwa Tang,2016年1月12日,4,需要類似的食譜時可快速找到
Jane Z,2016年3月26日,1,拜託，想了好多名字都是已有人使用，那乾脆就什麼都不要取阿，真的快瘋了
金萱,2016年4月19日,5,真的是超級方便的辣！！有時突然想吃什麼東西，但不會做！或者想嘗試不同做法？都可以快速搜尋然後備料現做！
劉瀚鍼,2016年5月16日,5,"愛死了愛料理,沒有一個app是我每天都一定想要打開的,就是愛料理,愛料理讓我變成小孩心中的超人媽咪,真的很棒"
Google 使用者,2016年3月19日,5,想查哪種食材的食譜，只要把食材輸入搜尋即可查到。也感謝提供食譜的版友。
許家欣,2016年2月1日,5,"真的很容易入手!做出來的，自己分享~也會很有成就感~不過希望調味部分，可以寫出幾匙,例:醋需幾匙…     這樣如有新手要學，就會更容易許多!"
許凱琳,2016年5月24日,5,希望這個平台可以持續發展，幫助更多喜愛美食的人。用平凡的材料，做出不凡的料理！
yan yi Lau,2016年4月28日,4,料理很有創意，材料和作法都清楚、易明👍不過有不少置入式廣告，感覺有些亂了主題
詹意玲,2016年3月16日,4,如果食譜能逐一將火力，調味料的量以及比例說明清楚就更好了！
Vireo Shih,2016年4月22日,5,有大家的分享，新媳婦安心許多啊~還有朋友來時的宴客菜也是！
Q香粉墨加米飯,2016年2月9日,5,我會做菜一直都是看這網站，現在下載更方便了。謝謝提供作法的網友
Milton Lin,2016年4月5日,5,對不會做菜的我好像多了本武功秘笈!!
周鈺菁,2016年1月31日,5,非常適合新手的app，讓人喜歡上烹飪這件事！若能再提供食材可在哪買，就更棒了！
莊家祥,2016年1月28日,5,很方便讓人在家吃到美食，也讓人人都可成食神
鄭小蓁,2016年2月16日,5,是新手都容易上手的好app！
張阿桂,2016年3月9日,5,這是個方便收藏大家分享的食譜，邊做菜邊看步驟很方便。
蘇萱萱,2016年1月18日,5,很喜歡這個程式，很多很厲害的媽媽或者達人都不吝嗇的分享各式料理
邱偉倫,2016年2月15日,5,從沒下過廚的人照著做也能很不錯喔，做菜吧～男人
張晏馨,2016年5月5日,5,希望搜尋出的食譜也可以顯示收藏數和照片數，較方便選擇
蔡小璇,2016年3月8日,5,很喜歡，不知煮什麼時可以上來看看
Zhu Zhu,2016年2月16日,5,還有採購清單和很多料理
洪鈺婷,2016年5月5日,5,很方便搜尋，照片加說明更清楚瞭解烹飪的步驟。而且很多新菜色可以學習。
黃郁雯,2016年3月9日,5,蘇蔬菜JJ JJ的。此外在催促此時
Jenny生活日常,2016年9月17日,5,對我不會做東西的人而言 這個APP幫了我一個大忙
郭淑慧,2016年4月26日,5,在搜尋處鍵入冰箱庫存食材，即可立即變出好菜哦！
yu hsuan,2016年2月3日,4,如題，例如:打蛋器、烤箱、電鍋、果汁機、麵包機…方便選擇現有的器材能做的食譜。
姜玲芳,2016年2月9日,5,不知道煮什麼的時候是很好的參考！
林羿岑,2016年2月14日,5,有很多材料都是手邊可得，不用花大錢去專門材料坊購買
MING-DIAN Chen,2016年5月24日,5,有這個收集各方食譜做法的平臺，讓人能自由分享美食
Bella Chang,2016年4月20日,5,現在很依賴它了，雖然看似簡單，卻是簡單中的不簡單！
王思涵,2016年5月13日,4,我是新手，一用就上手了，不過希望熱門菜的替換率高一點
王新添,2016年1月31日,5,可以快速找到想要的食譜
黃小月,2016年2月18日,5,每天都可以看新的食譜對我幫忙很大
吳珮茹,2016年4月11日,5,有很多食譜可參考 不用每天傷腦筋要煮什麼料理
蔡欣汝,2016年1月17日,5,方便，但希望可以邀請專業廚師來分享食譜
李嘎嘎,2016年2月15日,4,找不到上傳食譜的地方…(還是只有網頁能上傳食譜？) 如果能有新手教學就更好了
陳郁璇,2016年1月22日,5,超級超級喜歡 愛料理 裡面東西多元 想要什麼就有什麼 👍👍👍支持
Mily Huang,2016年3月10日,5,可以快速找到食譜，是不知道吃什麼時的好幫手
陳芷儀,2016年1月16日,5,好用好找好簡單，推薦手殘的人用
李佩璇,2016年4月7日,5,有了愛料理，我有好多練習努力的棒棒食譜了，謝謝好多人的分享，下次就換我了=)
張軒慈,2016年3月29日,5,"There are so many recipes, and it has some practical functions."
蕭玉仿,2016年3月8日,5,每道料理看起來色香味俱全，也把料理方法說的非常清楚，謝謝！
羊配羶,2016年1月17日,5,晚餐想不到要煮什麼的時候，就可以開來參考一下!
盧紀瑄,2016年2月17日,5,提供很多簡單易懂又好吃的食譜，讓不會做菜的人也能馬上學會！^^
林美雲,2016年1月11日,5,學了很多道料理
Alice Su,2016年5月11日,5,"簡單好上手,但app搜尋菜色有點不順"
林立漢,2016年5月22日,5,想要吃什麼馬上搜，料理方式詳細輕鬆上手
鄭玉仙,2016年3月8日,4,很多食譜，希望有可以留言討論的功能會更好
蔡雅雯,2016年3月15日,3,之前反應在作者回覆的部份會閃退，一直都無法處理好。
Xuan,2016年4月23日,5,如同標題，很喜歡這個程式，可以自己分類這點很棒
Garry Wong,2016年2月22日,5,好用方便，也可以分享自己料理跟心得，真是很棒的app
黃添富,2016年3月17日,5,對入門者來說，太棒了!!
胡嘉戎,2016年1月31日,5,基本做法都有，再變化成自己喜歡的餐點
很好,2016年1月26日,5,改版之後覺得分類比以前好用。
張秀美,2016年2月3日,5,我很喜歡它的簡單易學，又有創新點子
Kim Hsu,2016年3月6日,4,來這邊可以即時找到想要的食譜
daniel koo,2016年2月6日,4,可讓更多人下厨與家人朋友共享
羅美芳,2016年3月17日,5,突然不知道該煮什麼的家庭煮婦超實用的
吳芝芝,2016年3月9日,5,很棒很方便，步驟很簡單很容易上手，有圖更可以瞭解怎麼做
Lily Hsu,2016年7月24日,5,隨時隨地可以找食譜以及跟他人分享
江雅慈,2016年7月21日,5,設定簡單易懂，一個大眾一起分享的好平台
夏夜曲,2016年6月2日,3,為什麼每次到了17點過後都開不起來
吳昆霖,2016年3月6日,5,真是棒呆了！能做好吃的
張智豪,2016年3月5日,4,方便實用 替我每天的午晚餐提供不少靈感
Claire Chuang,2016年2月17日,5,如果可以直接在手機上寫食譜會更棒唷
藍綾,2016年3月7日,4,每天不用一層不變，手指按一按便有新的ideal
王美貞,2016年4月23日,5,每次想吃什麼找愛料理就會告訴我怎麼做，真好!
余不點,2016年3月30日,5,用這app抓住腦公的胃
Huei Huei Lin,2016年5月17日,5,很多人分享的簡單又好上手，非常適合喜歡做料理的喲
安潔,2016年2月24日,4,不管選擇那個項目都一樣的排序，請盡快改善，感謝
Lydia Yu,2016年2月23日,4,資訊蠻豐富的，希望還能增加不同料理，或依甜點，湯，中西式等做分類
灰灰,2016年3月3日,5,超棒的，很多不錯實用的料理
許熊寶,2016年2月23日,5,準備材料、烹飪方法都很清楚 食譜什麼都有
詹佳琪,2016年12月27日,5,讓我學了好多簡易甜點，頓時成了甜點師傅
李玉蘭,2016年5月24日,3,抱歉我剛入門不太會操作，所以先這樣的評分
ok黃,2016年1月25日,5,可以比較各家做法，再選出跟自己對味的食譜。
李明峻,2016年2月4日,4,想不到煮甚麼就來這裏找菜單
闕彩霞,2016年1月28日,1,點進去進卡住無法使用還無法回首頁，必須重開機，請改善!!!
oh mygiita,2016年10月11日,5,必備軟體。對了，希望電郵連結能直接開啟 app，那會更方便。
蘊安小邑,2016年4月16日,3,不錯，但是收藏紀錄可以分類更好，像麵類就麵類，飯就飯，比較好找自己的收藏
Sa To,2016年3月2日,4,為何入程式後，Load不到畫面來？我還要靠這個app來煮飯的！！！😭
徐秀娟,2016年3月15日,5,給愛做菜的我們，多一點的食譜好做給家人品嚐
Judy Peng,2016年5月25日,5,謝謝大家  可以讓我學習很多不同的料理
蘇孟淑,2016年5月24日,5,讓我輕鬆學會做好多菜
謝忻寧,2016年2月5日,5,看得我都餓了
柳惠碧,2016年2月19日,5,功能不復雜很好操作很多選擇做菜方法
芙蕾雅,2016年3月2日,5,很多食譜 訂閱也很棒
林宥均,2016年3月21日,5,讓廚藝白痴的我學會幾樣菜好棒
陳希羽,2016年4月26日,5,大家都分享自己的食譜感覺蠻溫暖的哈哈哈
skye Guo,2016年4月11日,4,蒐尋功能若能再加強會更好
Joy喬兒,2016年5月15日,5,而食譜食材都寫的很清楚，還有圖片~超好用~
芯旖,2016年5月5日,5,可以參考好多人的做菜方式
Jenny SUNG,2016年1月29日,5,有分類的書籤，可以快速又有效率地找到想找的東西，超推薦初學者使用！超讚的！！😊😊
嘻嘻,2016年2月13日,5,很多好吃的料理可以學 開心
Maggie HONG,2016年9月21日,4,很實用！！讓不會煮菜的人也能下廚煮出好料理
紀凱傑,2016年1月28日,5,肚子餓的時候很好用
李鳳梅,2016年5月3日,4,很多的食譜，也有詳盡的介紹做法，感謝這些熱心的朋友們❤
潘詩予,2016年5月30日,5,方便 容易操作
黃健政,2016年4月13日,5,我想要的菜，這裡都找的到
maggie shih,2016年1月22日,5,裡面所提供的方式烹飪方式，平易近人~！
彭明妹,2016年6月13日,4,這樣的料理，我喜歡，因有時做起來，家裏的人都說好吃感謝分享
陳美好,2016年4月22日,5,在尋找食譜當下都能找到所需，且易懂清楚成功率高，讚
王展展,2016年3月17日,5,單一料理或單一食材延伸料理都能搜尋，讚
李敏怡,2016年3月15日,5,好多菜都很棒，步驟很清楚，很想自己動手，但是自己料理癡
Vanna Huang,2016年2月21日,4,圖文都有很適合我這新手太太
Viky Lin,2016年1月28日,5,我家女兒都是看這個食譜做料理的，原本對料理沒興趣，做了一次之後，現在對料理非常喜歡~
羊芷涵,2016年5月14日,5,超棒 食譜清楚明瞭 操作起來簡單
龍龍美媚,2016年1月28日,5,方便易懂，自己動手做好方便喔！
joy Lin,2016年5月19日,5,想的到的都能在愛料理找到
SmallAi chen,2016年5月14日,5,謝謝各路高手提供私房食譜
廖玉錦,2016年4月22日,4,好用！但不知道怎麼把不想要的收藏刪除
小葉子,2016年5月14日,5,很棒，能看著大家的作品自己也來動手做
黃小雅,2016年2月24日,5,下載後，有空都會想親自做看看
董乃雯,2016年5月21日,5,想不到煮什麼的時候，就會上來看看
海邊憂鬱小王子,2016年5月24日,4,裡面介紹很多料理，方法跟材料都很清楚，覺得超棒很好用！！
蕭珮庭,2016年4月23日,5,很多很簡單的菜色，都可以快速完成哦！
Yang Susu,2016年2月17日,4,經由網友分享料理作法，學習&享受做料理的樂趣
凡夫,2016年3月16日,5,喜歡料理的可以學更多不同的菜色。不會料理的當作學習教材。
黃毓淳,2016年3月9日,5,在裡面學到好多料理，覺得非常實用
NIO,2016年3月20日,5,簡單好用，大家的食譜也不難。
小編摩托客,2016年3月17日,5,使用方便，可以選擇加入最愛及提醒購買食材
黃育鴻,2016年3月25日,5,新手入門也好用
加法里令.肯兒,2016年1月16日,5,很實用
Theresa,2016年2月26日,5,圖文並茂，種類豐富，搜尋方便，許多餐點的靈感都來自這裡。
H ELEN,2016年3月28日,5,請問用信箱註冊的 怎麼更換大頭貼
廖珮綾,2016年3月16日,4,有學習參考的範本，很棒的交流所在~
ni ni,2016年3月26日,5,已經學了幾道料理
黃語默,2016年4月11日,5,每個步驟都會說明的很清楚
黃譯慧,2016年5月19日,5,想吃啥來這找就對了
Joanna Wu,2016年4月26日,5,在這裡每個人都能學習好多菜色
王素貞,2016年2月12日,5,做點心時少不了愛料理參考
于鈴丁,2017年5月12日,2,改版前比較好
Holly Wang,2016年2月14日,1,搜尋功能突然不能用
菜菜,2016年3月9日,5,能方便快速找到想要的食譜😊
tutucard01,2016年3月14日,5,想吃什麼在這都可以找到，操作簡單明暸
高橋桃子,2016年2月1日,5,查詢非常方便 而且非常多樣菜色 很喜歡
林建明,2016年2月21日,4,給剛學做菜的人，方便學習
李宜玉,2016年3月4日,5,想紀錄自己的料理要如何上傳
王薇妮,2016年5月23日,5,有很多食譜可以查詢，方便又實用
林佳怡,2016年4月3日,4,操作便利，是學廚的好幫手
陳美瑾,2016年3月22日,5,很好用，新手媽媽做飯前都會看
羅湘云,2016年4月10日,5,很棒，只要想ㄉ到的食物都有食譜
陳燕蓉,2016年1月13日,5,我有試做了料理，狠順利
